,fonte,uri,data,datadownload,texto,sumario,palavra_chave,autor,organizacao,titulo,id_msg
,TWT,http://twitter.com/dilmagaga2010/status/186544549655609346,Sun Apr 01 17:04:21 BRT 2012,2012-04-04 17:54:45,@dannifallowiu Depois da Lady Gaga vem ai a Dilma Gaga http://t.co/HKpC4enl #dilma #dilmagaga #eleicoes #vergonha,-1,#eleicoes,dilmagaga2010,NULL,NULL,186544549655609000
,TWT,http://twitter.com/HelenFVargas/status/186538226641670144,Sun Apr 01 16:39:13 BRT 2012,2012-04-04 17:54:45,@fraanhoffmann Sim... esperando setembro chegar pra mudar isso de uma vez!!! #Eleições,-1,#eleicoes,HelenFVargas,NULL,NULL,186538226641670000
,TWT,http://twitter.com/dilmagaga2010/status/186296695670321152,Sun Apr 01 00:39:28 BRT 2012,2012-04-04 17:54:45,@Val_Caster Depois da Lady Gaga vem ai a Dilma Gaga http://t.co/HKpC4enl #dilma #dilmagaga #eleicoes #vergonha,-1,#eleicoes,dilmagaga2010,NULL,NULL,186296695670321000
,TWT,http://twitter.com/dilmagaga2010/status/186281228591312898,Sat Mar 31 23:38:00 BRT 2012,2012-04-04 17:54:45,@Anaa_6 Depois da Lady Gaga vem ai a Dilma Gaga http://t.co/HKpC4enl #dilma #dilmagaga #eleicoes #vergonha,-1,#eleicoes,dilmagaga2010,NULL,NULL,186281228591313000
,TWT,http://twitter.com/InfoStuffinder/status/186159746615742465,Sat Mar 31 15:35:16 BRT 2012,2012-04-04 17:54:45,@infowarsstories: #Obama e Lenin semelhanças em tempos de #eleições: Confira http://t.co/70ReK5KG,-1,#eleicoes,InfoStuffinder,NULL,NULL,186159746615742000
,TWT,http://twitter.com/RubinhoDivi/status/186155787532513281,Sat Mar 31 15:19:33 BRT 2012,2012-04-04 17:54:45,""" #Eleições 2012: #Lula vai a capitais acertar candidaturas - O Globo http://t.co/gybJAPKA @JornalOGlobo"" Efeito Lula provoca #OndaVermelha!",-1,#eleicoes,RubinhoDivi,NULL,NULL,186155787532513000
,TWT,http://twitter.com/comassarandipr/status/186155748533878784,Sat Mar 31 15:19:23 BRT 2012,2012-04-04 17:54:45,Cartilha de Orientações – #Eleições Municipais 2012 http://t.co/f1YqEcJW #partidospolíticos #pílulasdapolítica,-1,#eleicoes,comassarandipr,NULL,NULL,186155748533879000
,TWT,http://twitter.com/comassarandipr/status/186153994081669120,Sat Mar 31 15:12:25 BRT 2012,2012-04-04 17:54:45,#Eleições Municipais 2012. Pontos controvertidos sobre obrigações do Partidos e Candidatos. http://t.co/E8BOPCvd,-1,#eleicoes,comassarandipr,NULL,NULL,186153994081669000
,TWT,http://twitter.com/OpiniaoDM/status/186062003801042944,Sat Mar 31 09:06:53 BRT 2012,2012-04-04 17:54:45,Leitora do @OpiniaoDM comenta disputa pulverizada ao Paço. #opiniaodoleitor #eleições http://t.co/N6rydzE9,-1,#eleicoes,OpiniaoDM,NULL,NULL,186062003801043000
,TWT,http://twitter.com/DOCAXORRAO/status/185980368019656704,Sat Mar 31 03:42:29 BRT 2012,2012-04-04 17:54:45,#Recife #Eleições 2012 #João Só : #CNB orienta para o “abandono” do barco http://t.co/gTqN6Ocs,-1,#eleicoes,DOCAXORRAO,NULL,NULL,185980368019657000
,TWT,http://twitter.com/DOCAXORRAO/status/185980187123515392,Sat Mar 31 03:41:46 BRT 2012,2012-04-04 17:54:45,BLOG DO CAXORRAO: #Recife #Eleições 2012 #João Só : #CNB orienta para o “abandono” do barco http://t.co/tB9Bo0C0,-1,#eleicoes,DOCAXORRAO,NULL,NULL,185980187123515000
,TWT,http://twitter.com/DOCAXORRAO/status/185980161819287552,Sat Mar 31 03:41:40 BRT 2012,2012-04-04 17:54:45,#Recife #Eleições 2012 #João Só : #CNB orienta para o “abandono” do barco: ... http://t.co/Ar6Z3sgH,-1,#eleicoes,DOCAXORRAO,NULL,NULL,185980161819288000
,TWT,http://twitter.com/dilmagaga2010/status/185916730139348993,Fri Mar 30 23:29:37 BRT 2012,2012-04-04 17:54:45,@AlwaysEduPires Depois da Lady Gaga vem ai a Dilma Gaga http://t.co/HKpC4enl #dilma #dilmagaga #eleicoes #vergonha,-1,#eleicoes,dilmagaga2010,NULL,NULL,185916730139349000
,TWT,http://twitter.com/dilmagaga2010/status/185885710732103681,Fri Mar 30 21:26:21 BRT 2012,2012-04-04 17:54:45,@MaridodaMarisa Depois da Lady Gaga vem ai a Dilma Gaga http://t.co/HKpC4enl #dilma #dilmagaga #eleicoes #vergonha,-1,#eleicoes,dilmagaga2010,NULL,NULL,185885710732104000
,TWT,http://twitter.com/AleksLisboa/status/185884599958765568,Fri Mar 30 21:21:56 BRT 2012,2012-04-04 17:54:45,Diretorio Metropolitano comeca a contagem dos votos #Eleicoes http://t.co/cWWZlRdk,-1,#eleicoes,AleksLisboa,NULL,NULL,185884599958766000
,TWT,http://twitter.com/DOCAXORRAO/status/185835397723598849,Fri Mar 30 18:06:26 BRT 2012,2012-04-04 17:54:45,"#Recife #Eleições 2012 : Para #João da Costa:, ainda não é o ""fim do mundo"" http://t.co/kUUVCFDv",-1,#eleicoes,DOCAXORRAO,NULL,NULL,185835397723599000
,TWT,http://twitter.com/DOCAXORRAO/status/185835327330594816,Fri Mar 30 18:06:09 BRT 2012,2012-04-04 17:54:45,"BLOG DO CAXORRAO: #Recife #Eleições 2012 : Para #João da Costa:, ainda não é o ""fim do mundo"" http://t.co/9Wgody0W",-1,#eleicoes,DOCAXORRAO,NULL,NULL,185835327330595000
,TWT,http://twitter.com/DOCAXORRAO/status/185835307294392320,Fri Mar 30 18:06:04 BRT 2012,2012-04-04 17:54:45,"#Recife #Eleições 2012 : Para #João da Costa:, ainda não é o ""fim do mundo"": ... http://t.co/60VEivtb",-1,#eleicoes,DOCAXORRAO,NULL,NULL,185835307294392000
,TWT,http://twitter.com/comassarandipr/status/185823080554315778,Fri Mar 30 17:17:29 BRT 2012,2012-04-04 17:54:45,"Eleitores preferem políticos com voz mais grave, diz estudo http://t.co/VNZYFHwW #eleições #pílulasdapolítica",-1,#eleicoes,comassarandipr,NULL,NULL,185823080554316000
,TWT,http://twitter.com/dilmagaga2010/status/185800599047114752,Fri Mar 30 15:48:09 BRT 2012,2012-04-04 17:54:45,@_Lifees2 Depois da Lady Gaga vem ai a Dilma Gaga http://t.co/HKpC4enl #dilma #dilmagaga #eleicoes #vergonha,-1,#eleicoes,dilmagaga2010,NULL,NULL,185800599047115000
,TWT,http://twitter.com/ReneRibault/status/185793872025239552,Fri Mar 30 15:21:25 BRT 2012,2012-04-04 17:54:45,BBB12 e BBB13 são as provas que o povo pode se organizar para votar no melhor candidato. Se envolva nas eleições 2012. #brasil #eleições,-1,#eleicoes,ReneRibault,NULL,NULL,185793872025240000
,TWT,http://twitter.com/ReneRibault/status/185793417589161984,Fri Mar 30 15:19:37 BRT 2012,2012-04-04 17:54:45,Os BBB12 e BBB13 da vida real são as eleições. Só que o campeão pode mudar sua vida para melhor também. #eleições #brasil,-1,#eleicoes,ReneRibault,NULL,NULL,185793417589162000
,TWT,http://twitter.com/ReneRibault/status/185793064508465152,Fri Mar 30 15:18:13 BRT 2012,2012-04-04 17:54:45,Falar sobre #eleições é fundamental para ter um país melhor. Vamos falar dos candidatos como falamos dos participantes do BBB12. #brasil,-1,#eleicoes,ReneRibault,NULL,NULL,185793064508465000
,TWT,http://twitter.com/ReneRibault/status/185792764217266177,Fri Mar 30 15:17:01 BRT 2012,2012-04-04 17:54:45,#Tiririca não só foi eleito como carregou outros candidatos que nunca seriam eleitos. Esse é o nosso sistema eleitoral atual. #eleições,-1,#eleicoes,ReneRibault,NULL,NULL,185792764217266000
,TWT,http://twitter.com/dilmagaga2010/status/185777406458605569,Fri Mar 30 14:15:59 BRT 2012,2012-04-04 17:54:45,@gabrielguimas Depois da Lady Gaga vem ai a Dilma Gaga http://t.co/HKpC4enl #dilma #dilmagaga #eleicoes #vergonha,-1,#eleicoes,dilmagaga2010,NULL,NULL,185777406458606000
,TWT,http://twitter.com/comassarandipr/status/185741656883077121,Fri Mar 30 11:53:56 BRT 2012,2012-04-04 17:54:45,A peça antipolítica http://t.co/sgnwBUdJ #eleições #política #políticaparapolíticos,-1,#eleicoes,comassarandipr,NULL,NULL,185741656883077000
,TWT,http://twitter.com/ocorreiodopovo/status/185738683180261376,Fri Mar 30 11:42:07 BRT 2012,2012-04-04 17:54:45,"#Eleições 2012 - #PT decide por não abrir prévias. 5 de #maio, partido define se terá candidatura própria. Confira >http://t.co/L08Quzv9",-1,#eleicoes,ocorreiodopovo,NULL,NULL,185738683180261000
,TWT,http://twitter.com/cidFjunior/status/185719255575175170,Fri Mar 30 10:24:55 BRT 2012,2012-04-04 17:54:45,Este ano as redes sociais vão eleger candidatos http://t.co/7Zhn02f7 #piracicaba #eleições,-1,#eleicoes,cidFjunior,NULL,NULL,185719255575175000
,TWT,http://twitter.com/Rudinho3/status/185685437191421953,Fri Mar 30 08:10:32 BRT 2012,2012-04-04 17:54:45,A questão do número de vereadores da #Câmara Municipal de #Macapá (CMM) a vigorar a partir do resultado das #eleições deste ano,-1,#eleicoes,Rudinho3,NULL,NULL,185685437191422000
,TWT,http://twitter.com/dilmagaga2010/status/185652690670469121,Fri Mar 30 06:00:25 BRT 2012,2012-04-04 17:54:45,@Andressa_Brum Depois da Lady Gaga vem ai a Dilma Gaga http://t.co/HKpC4enl #dilma #dilmagaga #eleicoes #vergonha,-1,#eleicoes,dilmagaga2010,NULL,NULL,185652690670469000
,TWT,http://twitter.com/DOCAXORRAO/status/185595737692844032,Fri Mar 30 02:14:06 BRT 2012,2012-04-04 17:54:45,BLOG DO CAXORRAO: #Recife #Eleições 2012 : Foi dada a largada na luta pela Prefeitura do Recife http://t.co/SlWnjPfT,-1,#eleicoes,DOCAXORRAO,NULL,NULL,185595737692844000
,TWT,http://twitter.com/DOCAXORRAO/status/185595662702878721,Fri Mar 30 02:13:48 BRT 2012,2012-04-04 17:54:45,#Recife #Eleições 2012 : Foi dada a largada na luta pela Prefeitura do Recife http://t.co/TQ4sMzrr,-1,#eleicoes,DOCAXORRAO,NULL,NULL,185595662702879000
,TWT,http://twitter.com/DOCAXORRAO/status/185595652074504193,Fri Mar 30 02:13:46 BRT 2012,2012-04-04 17:54:45,#Recife #Eleições 2012 : Foi dada a largada na luta pela Prefeitura do Recife: ... http://t.co/uRNpND7t,-1,#eleicoes,DOCAXORRAO,NULL,NULL,185595652074504000
,TWT,http://twitter.com/PressDenise/status/185521007128363008,Thu Mar 29 21:17:09 BRT 2012,2012-04-04 17:54:45,"Fico paralisada com a cara de pau dos programas de horário político. E as frases feitas declamadas, muito chato. Tá puxado #eleições",-1,#eleicoes,PressDenise,NULL,NULL,185521007128363000
,TWT,http://twitter.com/Mathen_/status/185495529667563520,Thu Mar 29 19:35:55 BRT 2012,2012-04-04 17:54:46,"O SCHIFFLER E O VICE CHEGARAM NA LUGAR Q VENDE CHÁ E FALARAM ""ME VÊ UM CHAPA 2"" KKKKKK #humor #eleições",-1,#eleicoes,Mathen_,NULL,NULL,185495529667564000
,TWT,http://twitter.com/apjunqueira/status/185495300734062592,Thu Mar 29 19:35:00 BRT 2012,2012-04-04 17:54:46,Seminário #Eleições 2012 Perfeito.,-1,#eleicoes,apjunqueira,NULL,NULL,185495300734063000
,TWT,http://twitter.com/DOCAXORRAO/status/185484206145679360,Thu Mar 29 18:50:55 BRT 2012,2012-04-04 17:54:46,#Recife #Eleições 2012 #PT X PT #RANDS : #CNB oficializa pré-candidatura de Maurício Rands nesta sexta http://t.co/JrhA3eRT,-1,#eleicoes,DOCAXORRAO,NULL,NULL,185484206145679000
,TWT,http://twitter.com/DOCAXORRAO/status/185484165184102400,Thu Mar 29 18:50:45 BRT 2012,2012-04-04 17:54:46,BLOG DO CAXORRAO: #Recife #Eleições 2012 #PT X PT #RANDS : #CNB oficializa pré-candidatura de Mauríc http://t.co/EsdeoBzD,-1,#eleicoes,DOCAXORRAO,NULL,NULL,185484165184102000
,TWT,http://twitter.com/DOCAXORRAO/status/185484142807498752,Thu Mar 29 18:50:40 BRT 2012,2012-04-04 17:54:46,#Recife #Eleições 2012 #PT X PT #RANDS : #CNB oficializa pré-candidatura de Maurício Rands nesta sexta: Ato acon... http://t.co/vMCG5Wvu,-1,#eleicoes,DOCAXORRAO,NULL,NULL,185484142807499000
,TWT,http://twitter.com/salmartins/status/185482995405303808,Thu Mar 29 18:46:06 BRT 2012,2012-04-04 17:54:46,"«Charlotte diz ""non"" a todos os candidatos franceses» http://t.co/7SzozPR6 #Eleições #França #Socialmedia #viralsocialmedia",-1,#eleicoes,salmartins,NULL,NULL,185482995405304000
,TWT,http://twitter.com/licktina/status/187626681463357440,Wed Apr 04 16:44:21 BRT 2012,2012-04-04 17:54:50,O @ProtogenesQ é incansável na busca de esclarecer todas as maracutais da #PrivatariaTucana e #Cachoeira.,-1,#PrivatariaTucana,licktina,NULL,NULL,187626681463357000
,TWT,http://twitter.com/Mr_Machado/status/187578287403450369,Wed Apr 04 13:32:03 BRT 2012,2012-04-04 17:54:50,"@taismorais No feriado de páscoa recomendo #privatariatucana para leitura. Encerro com você, aqui.",-1,#PrivatariaTucana,Mr_Machado,NULL,NULL,187578287403450000
,TWT,http://twitter.com/stanleyburburin/status/187564060462678016,Wed Apr 04 12:35:31 BRT 2012,2012-04-04 17:54:50,@Carlosbasile Está para sair o 2º livro A #PrivatariaTucana com mto mais denúncias. Acho melhor a #CPIdaPrivatariaTucana esperar mais.,-1,#PrivatariaTucana,stanleyburburin,NULL,NULL,187564060462678000
,TWT,http://twitter.com/detonadorvivo/status/187329377032351744,Tue Apr 03 21:02:58 BRT 2012,2012-04-04 17:54:50,"O PSDB e a leveza do paquiderme, por Gianni Carta http://t.co/cW9aXhdK via @luisnassif #privatariatucana",-1,#PrivatariaTucana,detonadorvivo,NULL,NULL,187329377032352000
,TWT,http://twitter.com/Leonek_/status/187295293996417024,Tue Apr 03 18:47:32 BRT 2012,2012-04-04 17:54:50,Campanha de José Serra descobre que ele não fez nada quando foi prefeito http://t.co/0aoaI4Pf #Dilma #PT #LULA #PrivatariaTucana #PSDB,-1,#PrivatariaTucana,Leonek_,NULL,NULL,187295293996417000
,TWT,http://twitter.com/unixpablo/status/187291639570628608,Tue Apr 03 18:33:01 BRT 2012,2012-04-04 17:54:50,"> @amarlua: em Goiás a coisa pega: o próprio Amaury Ribeiro Jr. da #PrivatariaTucana foi baleado lá, p/ um sobrinho de prefeita do PSDB!!!",-1,#PrivatariaTucana,unixpablo,NULL,NULL,187291639570629000
,TWT,http://twitter.com/amarlua/status/187291402143674368,Tue Apr 03 18:32:04 BRT 2012,2012-04-04 17:54:50,"em Goiás a coisa pega: o próprio Amaury Ribeiro Jr. da #PrivatariaTucana foi baleado lá, p/ um sobrinho de prefeita do PSDB!!!",-1,#PrivatariaTucana,amarlua,NULL,NULL,187291402143674000
,TWT,http://twitter.com/florencio1/status/187283360459132930,Tue Apr 03 18:00:07 BRT 2012,2012-04-04 17:54:50,@florencio1 #privatariatucana o #pig #maldito esconde #vazamentochevron #fb#fb http://t.co/uBxa0nlo,-1,#PrivatariaTucana,florencio1,NULL,NULL,187283360459133000
,TWT,http://twitter.com/florencio1/status/187283351529467907,Tue Apr 03 18:00:05 BRT 2012,2012-04-04 17:54:50,@florencio1 #privatariatucana o #pig #maldito esconde #vazamentochevron #fb#fb,-1,#PrivatariaTucana,florencio1,NULL,NULL,187283351529468000
,TWT,http://twitter.com/geracaobooks/status/187274761280290816,Tue Apr 03 17:25:57 BRT 2012,2012-04-04 17:54:50,Leia a resenha que causou a demissão de jornalista e que foi retirada do ar. http://t.co/FBUT7DBS #privatariatucana,-1,#PrivatariaTucana,geracaobooks,NULL,NULL,187274761280291000
,TWT,http://twitter.com/mesquita02a0810/status/187268131784368128,Tue Apr 03 16:59:36 BRT 2012,2012-04-04 17:54:50,"@Rede45 So uma dica faz uma enquete sobre a #privatariatucana , e sobre mensalçao do PSDB !",-1,#PrivatariaTucana,mesquita02a0810,NULL,NULL,187268131784368000
,TWT,http://twitter.com/unixpablo/status/187242794006487042,Tue Apr 03 15:18:55 BRT 2012,2012-04-04 17:54:50,Declaração do BRICS. http://t.co/KeVZ6D8k #privatariatucana #Pernambuco #NDAA #GNU,-1,#PrivatariaTucana,unixpablo,NULL,NULL,187242794006487000
,TWT,http://twitter.com/florencio1/status/187238078056898560,Tue Apr 03 15:00:11 BRT 2012,2012-04-04 17:54:50,#privatariatucana o PIG odeia o brasil e os brasileiros..partido da imprensa golpista .@florencio1-- #fb-#fb-#fb#fb http://t.co/L9Fx7MVW,-1,#PrivatariaTucana,florencio1,NULL,NULL,187238078056899000
,TWT,http://twitter.com/florencio1/status/187238060587622400,Tue Apr 03 15:00:07 BRT 2012,2012-04-04 17:54:50,#privatariatucana o PIG odeia o brasil e os brasileiros..partido da imprensa golpista .@florencio1-- #fb-#fb-#fb#fb,-1,#PrivatariaTucana,florencio1,NULL,NULL,187238060587622000
,TWT,http://twitter.com/florencio1/status/187223327541166080,Tue Apr 03 14:01:34 BRT 2012,2012-04-04 17:54:50,#privatariatucana o PIG odeia o brasil e os brasileiros PIG é partido da imprensa golpista .@florencio1- #fb#fb#fb http://t.co/xK8yYEtd,-1,#PrivatariaTucana,florencio1,NULL,NULL,187223327541166000
,TWT,http://twitter.com/AgeBevilacqua/status/187223217377775616,Tue Apr 03 14:01:08 BRT 2012,2012-04-04 17:54:50,"Demóstenes Torres, Serra, FHC e Collor estão na Galeria Augusto Probo Imaculado. http://t.co/DCrDNrT7 #GolpeDe1964 #PrivatariaTucana",-1,#PrivatariaTucana,AgeBevilacqua,NULL,NULL,187223217377776000
,TWT,http://twitter.com/florencio1/status/187222951559569408,Tue Apr 03 14:00:04 BRT 2012,2012-04-04 17:54:50,#privatariatucana o PIG odeia o brasil e os brasileiros PIG é partido da imprensa golpista .@florencio1- #fb#fb#fb,-1,#PrivatariaTucana,florencio1,NULL,NULL,187222951559569000
,TWT,http://twitter.com/ZezinhoPergunta/status/187211867800870913,Tue Apr 03 13:16:02 BRT 2012,2012-04-04 17:54:50,"@SandroVaia Simples, assim? Em quais páginas? Será que estamos falando do mesmo livro? #privatariatucana @joseserra_",-1,#PrivatariaTucana,ZezinhoPergunta,NULL,NULL,187211867800871000
,TWT,http://twitter.com/florencio1/status/187207863003918339,Tue Apr 03 13:00:07 BRT 2012,2012-04-04 17:54:50,#privatariatucana #chevron é uma empresa criminosa.. protegida pela rede globo e pela revista veja...#fb#fb#fb http://t.co/SMkAmk4n,-1,#PrivatariaTucana,florencio1,NULL,NULL,187207863003918000
,TWT,http://twitter.com/florencio1/status/187207852325224448,Tue Apr 03 13:00:04 BRT 2012,2012-04-04 17:54:50,#privatariatucana #chevron é uma empresa criminosa.. protegida pela rede globo e pela revista veja...#fb#fb#fb,-1,#PrivatariaTucana,florencio1,NULL,NULL,187207852325224000
,TWT,http://twitter.com/unixpablo/status/187197157445603331,Tue Apr 03 12:17:34 BRT 2012,2012-04-04 17:54:50,A herança do FHC passando no jornal agora. TIM é a mais criticada. #privatariatucana,-1,#PrivatariaTucana,unixpablo,NULL,NULL,187197157445603000
,TWT,http://twitter.com/florencio1/status/187192798422904832,Tue Apr 03 12:00:15 BRT 2012,2012-04-04 17:54:50,#privatariatucana #chevron é criminosa e mentirosa é protegida pela rede globo e pela revista veja.. .@florencio1... http://t.co/WmLCSanw,-1,#PrivatariaTucana,florencio1,NULL,NULL,187192798422905000
,TWT,http://twitter.com/florencio1/status/187192782249668610,Tue Apr 03 12:00:11 BRT 2012,2012-04-04 17:54:50,#privatariatucana #chevron é criminosa e mentirosa é protegida pela rede globo e pela revista veja.. .@florencio1 #fb-#fb-#fb,-1,#PrivatariaTucana,florencio1,NULL,NULL,187192782249669000
,TWT,http://twitter.com/lelezinhamattos/status/187186368219320320,Tue Apr 03 11:34:42 BRT 2012,2012-04-04 17:54:50,"E aí deputados do #PT,a #CPI da #Privatariatucana morreu na casca?! #Não pode...Tem que #sair...O #Serra não pode ficar de lombo liso......",-1,#PrivatariaTucana,lelezinhamattos,NULL,NULL,187186368219320000
,TWT,http://twitter.com/stanleyburburin/status/187181840099049473,Tue Apr 03 11:16:43 BRT 2012,2012-04-04 17:54:50,@antonioccosta_ O livro a #PrivatariaTucana denuncia o desvio de bilhões e vc ainda não falou sobre isso.,-1,#PrivatariaTucana,stanleyburburin,NULL,NULL,187181840099049000
,TWT,http://twitter.com/stanleyburburin/status/187181393825120258,Tue Apr 03 11:14:56 BRT 2012,2012-04-04 17:54:50,"@antonioccosta_ Ainda não vi sua ONG, Rio de Paz, se manifestar sobre as denúncias feitas pelo livro a #PrivatariaTucana",-1,#PrivatariaTucana,stanleyburburin,NULL,NULL,187181393825120000
,TWT,http://twitter.com/ariostocunhafl/status/187180342552178689,Tue Apr 03 11:10:45 BRT 2012,2012-04-04 17:54:50,Curioso... Os mesmos arapongas do esquema Demóstenes/Cachoeira/#Veja aparecem na #PrivatariaTucana a serviço do @joseserra_.,-1,#PrivatariaTucana,ariostocunhafl,NULL,NULL,187180342552179000
,TWT,http://twitter.com/stanleyburburin/status/187179759745236992,Tue Apr 03 11:08:27 BRT 2012,2012-04-04 17:54:50,@antonioccosta_ Mas vc ainda não colocou vassouras sobre as denúncias feitas pelo livro a #PrivatariaTucana . Pq?,-1,#PrivatariaTucana,stanleyburburin,NULL,NULL,187179759745237000
,TWT,http://twitter.com/florencio1/status/187177668305879040,Tue Apr 03 11:00:08 BRT 2012,2012-04-04 17:54:50,#privatariatucana #vazamentochevron REDE GLOBO E #chevron são irmãs xipófagas umbelicalmente unidas .@florencio1... http://t.co/7pkRfgpf,-1,#PrivatariaTucana,florencio1,NULL,NULL,187177668305879000
,TWT,http://twitter.com/florencio1/status/187177660382846976,Tue Apr 03 11:00:06 BRT 2012,2012-04-04 17:54:50,#privatariatucana #vazamentochevron REDE GLOBO E #chevron são irmãs xipófagas umbelicalmente unidas .@florencio1 #fb-#fb-#fb,-1,#PrivatariaTucana,florencio1,NULL,NULL,187177660382847000
